"ORDER_ID","CUSTOMER_ID","ORDER_DATE","ORDER_STATUS","SHIPPING_ID","DELIVERY_DATE","TRANSACTION_ID","PRODUCT_ID","ORDER_QUANTITY","RETURN_QUANTITY","RETURN_DATE"
"OD11007","C21","2024-03-23","In transit","SH11007","2024-03-28","TR11067","SKU14372",4,"",NA
"OD11007","C21","2024-03-23","In transit","SH11007","2024-03-28","TR11067","SKU11284",2,"",NA
"OD11007","C21","2024-03-23","In transit","SH11007","2024-03-28","TR11067","SKU13204",2,"",NA
"OD11007","C21","2024-03-23","In transit","SH11007","2024-03-28","TR11067","SKU13179",3,"",NA
"OD11007","C21","2024-03-23","In transit","SH11007","2024-03-28","TR11067","SKU14686",2,"",NA
"OD11007","C21","2024-03-23","In transit","SH11007","2024-03-28","TR11067","SKU14049",5,"",NA
"OD11007","C21","2024-03-23","In transit","SH11007","2024-03-28","TR11067","SKU11188",3,"",NA
"OD11007","C21","2024-03-23","In transit","SH11007","2024-03-28","TR11067","SKU10344",2,"",NA
"OD11008","C34","2024-01-14","Delivered","SH11008","2024-01-21","TR11068","SKU10140",1,"",NA
"OD11008","C34","2024-01-14","Delivered","SH11008","2024-01-21","TR11068","SKU13476",3,"",NA
"OD11009","C146","2024-02-02","Delivered","SH11009","2024-02-06","TR11069","SKU11009",3,"",NA
"OD11009","C146","2024-02-02","Delivered","SH11009","2024-02-06","TR11069","SKU12446",3,"",NA
"OD11009","C146","2024-02-02","Delivered","SH11009","2024-02-06","TR11069","SKU13722",3,"",NA
"OD11009","C146","2024-02-02","Delivered","SH11009","2024-02-06","TR11069","SKU13118",4,"",NA
"OD11009","C146","2024-02-02","Delivered","SH11009","2024-02-06","TR11069","SKU13395",4,"",NA
"OD11009","C146","2024-02-02","Delivered","SH11009","2024-02-06","TR11069","SKU10039",4,"",NA
"OD11009","C146","2024-02-02","Delivered","SH11009","2024-02-06","TR11069","SKU13134",5,"",NA
"OD11009","C146","2024-02-02","Delivered","SH11009","2024-02-06","TR11069","SKU11815",4,"",NA
"OD11010","C20","2024-02-15","Delivered","SH11010","2024-02-19","TR11070","SKU11012",3,"",NA
"OD11010","C20","2024-02-15","Delivered","SH11010","2024-02-19","TR11070","SKU10782",4,"",NA
"OD11010","C20","2024-02-15","Delivered","SH11010","2024-02-19","TR11070","SKU10569",3,"",NA
"OD11010","C20","2024-02-15","Delivered","SH11010","2024-02-19","TR11070","SKU13992",3,"",NA
"OD11010","C20","2024-02-15","Delivered","SH11010","2024-02-19","TR11070","SKU14227",4,"",NA
"OD11010","C20","2024-02-15","Delivered","SH11010","2024-02-19","TR11070","SKU11979",3,"",NA
"OD11010","C20","2024-02-15","Delivered","SH11010","2024-02-19","TR11070","SKU13497",3,"",NA
"OD11010","C20","2024-02-15","Delivered","SH11010","2024-02-19","TR11070","SKU10272",5,"",NA
"OD11010","C20","2024-02-15","Delivered","SH11010","2024-02-19","TR11070","SKU13230",3,"",NA
"OD11011","C114","2024-02-13","Returned","SH11011","2024-02-18","TR11071","SKU10769",3,"2","2024-03-13"
"OD11011","C114","2024-02-13","Returned","SH11011","2024-02-18","TR11071","SKU11924",3,"1","2024-03-05"
"OD11011","C114","2024-02-13","Returned","SH11011","2024-02-18","TR11071","SKU14896",3,"1","2024-03-10"
"OD11012","C72","2024-01-18","Delivered","SH11012","2024-01-22","TR11072","SKU14857",2,"",NA
"OD11012","C72","2024-01-18","Delivered","SH11012","2024-01-22","TR11072","SKU12850",1,"",NA
"OD11012","C72","2024-01-18","Delivered","SH11012","2024-01-22","TR11072","SKU12240",3,"",NA
"OD11012","C72","2024-01-18","Delivered","SH11012","2024-01-22","TR11072","SKU11974",1,"",NA
"OD11012","C72","2024-01-18","Delivered","SH11012","2024-01-22","TR11072","SKU14243",2,"",NA
"OD11013","C140","2024-03-11","In transit","SH11013","2024-03-14","TR11073","SKU10732",4,"",NA
"OD11013","C140","2024-03-11","In transit","SH11013","2024-03-14","TR11073","SKU13281",2,"",NA
"OD11013","C140","2024-03-11","In transit","SH11013","2024-03-14","TR11073","SKU11909",5,"",NA
"OD11013","C140","2024-03-11","In transit","SH11013","2024-03-14","TR11073","SKU11702",4,"",NA
"OD11013","C140","2024-03-11","In transit","SH11013","2024-03-14","TR11073","SKU12906",3,"",NA
"OD11014","C42","2024-03-07","In transit","SH11014","2024-03-11","TR11074","SKU11698",2,"",NA
"OD11014","C42","2024-03-07","In transit","SH11014","2024-03-11","TR11074","SKU12366",4,"",NA
"OD11014","C42","2024-03-07","In transit","SH11014","2024-03-11","TR11074","SKU12256",4,"",NA
"OD11014","C42","2024-03-07","In transit","SH11014","2024-03-11","TR11074","SKU13787",3,"",NA
"OD11014","C42","2024-03-07","In transit","SH11014","2024-03-11","TR11074","SKU12731",2,"",NA
"OD11015","C107","2024-02-11","Delivered","SH11015","2024-02-12","TR11075","SKU14577",2,"",NA
"OD11015","C107","2024-02-11","Delivered","SH11015","2024-02-12","TR11075","SKU14227",1,"",NA
"OD11015","C107","2024-02-11","Delivered","SH11015","2024-02-12","TR11075","SKU10142",5,"",NA
"OD11016","C70","2024-02-04","Delivered","SH11016","2024-02-11","TR11076","SKU12946",1,"",NA
"OD11016","C70","2024-02-04","Delivered","SH11016","2024-02-11","TR11076","SKU14405",4,"",NA
"OD11016","C70","2024-02-04","Delivered","SH11016","2024-02-11","TR11076","SKU10110",5,"",NA
"OD11016","C70","2024-02-04","Delivered","SH11016","2024-02-11","TR11076","SKU13567",2,"",NA
"OD11016","C70","2024-02-04","Delivered","SH11016","2024-02-11","TR11076","SKU14106",3,"",NA
"OD11016","C70","2024-02-04","Delivered","SH11016","2024-02-11","TR11076","SKU12932",2,"",NA
"OD11016","C70","2024-02-04","Delivered","SH11016","2024-02-11","TR11076","SKU11992",5,"",NA
"OD11016","C70","2024-02-04","Delivered","SH11016","2024-02-11","TR11076","SKU11407",2,"",NA
"OD11017","C20","2024-03-31","In transit","SH11017","2024-04-04","TR11077","SKU14125",3,"",NA
"OD11017","C20","2024-03-31","In transit","SH11017","2024-04-04","TR11077","SKU14324",2,"",NA
"OD11017","C20","2024-03-31","In transit","SH11017","2024-04-04","TR11077","SKU12725",5,"",NA
"OD11017","C20","2024-03-31","In transit","SH11017","2024-04-04","TR11077","SKU13240",2,"",NA
"OD11018","C103","2024-03-22","In transit","SH11018","2024-03-26","TR11078","SKU11359",2,"",NA
"OD11018","C103","2024-03-22","In transit","SH11018","2024-03-26","TR11078","SKU11904",2,"",NA
"OD11019","C115","2024-01-10","Delivered","SH11019","2024-01-11","TR11079","SKU13669",2,"",NA
"OD11019","C115","2024-01-10","Delivered","SH11019","2024-01-11","TR11079","SKU11068",1,"",NA
"OD11019","C115","2024-01-10","Delivered","SH11019","2024-01-11","TR11079","SKU11421",2,"",NA
"OD11020","C45","2024-01-27","Delivered","SH11020","2024-02-01","TR11080","SKU11472",2,"",NA
"OD11020","C45","2024-01-27","Delivered","SH11020","2024-02-01","TR11080","SKU13359",3,"",NA
"OD11020","C45","2024-01-27","Delivered","SH11020","2024-02-01","TR11080","SKU11118",5,"",NA
"OD11020","C45","2024-01-27","Delivered","SH11020","2024-02-01","TR11080","SKU12942",4,"",NA
"OD11020","C45","2024-01-27","Delivered","SH11020","2024-02-01","TR11080","SKU14164",4,"",NA
"OD11021","C91","2024-02-08","Returned","SH11021","2024-02-15","TR11081","SKU13190",3,"3","2024-02-17"
"OD11022","C141","2024-01-20","Delivered","SH11022","2024-01-21","TR11082","SKU14456",3,"",NA
"OD11022","C141","2024-01-20","Delivered","SH11022","2024-01-21","TR11082","SKU12223",5,"",NA
"OD11022","C141","2024-01-20","Delivered","SH11022","2024-01-21","TR11082","SKU11230",3,"",NA
"OD11022","C141","2024-01-20","Delivered","SH11022","2024-01-21","TR11082","SKU11203",3,"",NA
"OD11022","C141","2024-01-20","Delivered","SH11022","2024-01-21","TR11082","SKU14371",5,"",NA
"OD11022","C141","2024-01-20","Delivered","SH11022","2024-01-21","TR11082","SKU12740",1,"",NA
"OD11022","C141","2024-01-20","Delivered","SH11022","2024-01-21","TR11082","SKU11789",2,"",NA
"OD11022","C141","2024-01-20","Delivered","SH11022","2024-01-21","TR11082","SKU13149",5,"",NA
"OD11023","C38","2024-03-10","In transit","SH11023","2024-03-13","TR11083","SKU12807",4,"",NA
"OD11023","C38","2024-03-10","In transit","SH11023","2024-03-13","TR11083","SKU14413",2,"",NA
"OD11024","C136","2024-02-08","Returned","SH11024","2024-02-13","TR11084","SKU11031",1,"1","2024-02-25"
"OD11024","C136","2024-02-08","Returned","SH11024","2024-02-13","TR11084","SKU12420",2,"2","2024-03-08"
"OD11025","C137","2024-03-26","In transit","SH11025","2024-03-29","TR11086","SKU10199",4,"",NA
"OD11025","C137","2024-03-26","In transit","SH11025","2024-03-29","TR11086","SKU11445",3,"",NA
"OD11025","C137","2024-03-26","In transit","SH11025","2024-03-29","TR11086","SKU10136",1,"",NA
"OD11025","C137","2024-03-26","In transit","SH11025","2024-03-29","TR11086","SKU10203",1,"",NA
"OD11025","C137","2024-03-26","In transit","SH11025","2024-03-29","TR11086","SKU13467",1,"",NA
"OD11025","C137","2024-03-26","In transit","SH11025","2024-03-29","TR11086","SKU14226",4,"",NA
"OD11026","C88","2024-02-23","Delivered","SH11026","2024-02-29","TR11087","SKU10336",3,"",NA
"OD11026","C88","2024-02-23","Delivered","SH11026","2024-02-29","TR11087","SKU13829",5,"",NA
"OD11026","C88","2024-02-23","Delivered","SH11026","2024-02-29","TR11087","SKU12600",1,"",NA
"OD11026","C88","2024-02-23","Delivered","SH11026","2024-02-29","TR11087","SKU13357",4,"",NA
"OD11026","C88","2024-02-23","Delivered","SH11026","2024-02-29","TR11087","SKU11256",4,"",NA
"OD11027","C99","2024-01-03","Delivered","SH11027","2024-01-10","TR11088","SKU11964",2,"",NA
"OD11027","C99","2024-01-03","Delivered","SH11027","2024-01-10","TR11088","SKU10169",4,"",NA
"OD11027","C99","2024-01-03","Delivered","SH11027","2024-01-10","TR11088","SKU10815",2,"",NA
"OD11027","C99","2024-01-03","Delivered","SH11027","2024-01-10","TR11088","SKU13738",3,"",NA
"OD11027","C99","2024-01-03","Delivered","SH11027","2024-01-10","TR11088","SKU12994",4,"",NA
"OD11027","C99","2024-01-03","Delivered","SH11027","2024-01-10","TR11088","SKU12953",3,"",NA
"OD11027","C99","2024-01-03","Delivered","SH11027","2024-01-10","TR11088","SKU10416",2,"",NA
"OD11028","C19","2024-01-17","Delivered","SH11028","2024-01-20","TR11089","SKU11601",4,"",NA
"OD11028","C19","2024-01-17","Delivered","SH11028","2024-01-20","TR11089","SKU10734",1,"",NA
"OD11028","C19","2024-01-17","Delivered","SH11028","2024-01-20","TR11089","SKU10219",4,"",NA
"OD11028","C19","2024-01-17","Delivered","SH11028","2024-01-20","TR11089","SKU11768",3,"",NA
"OD11029","C91","2024-03-04","Delivered","SH11029","2024-03-11","TR11090","SKU12614",1,"",NA
"OD11029","C91","2024-03-04","Delivered","SH11029","2024-03-11","TR11090","SKU12553",1,"",NA
"OD11030","C19","2024-03-26","In transit","SH11030","2024-04-02","TR11091","SKU12076",3,"",NA
"OD11030","C19","2024-03-26","In transit","SH11030","2024-04-02","TR11091","SKU12149",4,"",NA
"OD11030","C19","2024-03-26","In transit","SH11030","2024-04-02","TR11091","SKU10914",4,"",NA
"OD11030","C19","2024-03-26","In transit","SH11030","2024-04-02","TR11091","SKU14635",4,"",NA
"OD11030","C19","2024-03-26","In transit","SH11030","2024-04-02","TR11091","SKU11008",4,"",NA
"OD11030","C19","2024-03-26","In transit","SH11030","2024-04-02","TR11091","SKU12703",2,"",NA
"OD11030","C19","2024-03-26","In transit","SH11030","2024-04-02","TR11091","SKU14395",4,"",NA
"OD11030","C19","2024-03-26","In transit","SH11030","2024-04-02","TR11091","SKU14771",3,"",NA
"OD11030","C19","2024-03-26","In transit","SH11030","2024-04-02","TR11091","SKU12585",3,"",NA
"OD11031","C12","2024-03-11","In transit","SH11031","2024-03-15","TR11092","SKU10500",4,"",NA
"OD11031","C12","2024-03-11","In transit","SH11031","2024-03-15","TR11092","SKU13261",5,"",NA
"OD11031","C12","2024-03-11","In transit","SH11031","2024-03-15","TR11092","SKU10284",3,"",NA
"OD11031","C12","2024-03-11","In transit","SH11031","2024-03-15","TR11092","SKU11213",1,"",NA
"OD11031","C12","2024-03-11","In transit","SH11031","2024-03-15","TR11092","SKU13888",4,"",NA
"OD11031","C12","2024-03-11","In transit","SH11031","2024-03-15","TR11092","SKU13779",2,"",NA
"OD11032","C86","2024-03-06","In transit","SH11032","2024-03-13","TR11093","SKU13938",1,"",NA
"OD11032","C86","2024-03-06","In transit","SH11032","2024-03-13","TR11093","SKU14047",4,"",NA
"OD11032","C86","2024-03-06","In transit","SH11032","2024-03-13","TR11093","SKU12096",4,"",NA
"OD11032","C86","2024-03-06","In transit","SH11032","2024-03-13","TR11093","SKU13902",3,"",NA
"OD11032","C86","2024-03-06","In transit","SH11032","2024-03-13","TR11093","SKU12234",1,"",NA
"OD11033","C53","2024-03-09","In transit","SH11033","2024-03-16","TR11094","SKU13514",5,"",NA
"OD11033","C53","2024-03-09","In transit","SH11033","2024-03-16","TR11094","SKU12834",5,"",NA
"OD11033","C53","2024-03-09","In transit","SH11033","2024-03-16","TR11094","SKU12437",3,"",NA
"OD11033","C53","2024-03-09","In transit","SH11033","2024-03-16","TR11094","SKU11209",3,"",NA
"OD11033","C53","2024-03-09","In transit","SH11033","2024-03-16","TR11094","SKU14509",3,"",NA
"OD11033","C53","2024-03-09","In transit","SH11033","2024-03-16","TR11094","SKU12585",3,"",NA
"OD11033","C53","2024-03-09","In transit","SH11033","2024-03-16","TR11094","SKU13713",4,"",NA
"OD11034","C90","2024-01-26","Delivered","SH11034","2024-01-29","TR11095","SKU13333",4,"",NA
"OD11034","C90","2024-01-26","Delivered","SH11034","2024-01-29","TR11095","SKU11412",4,"",NA
"OD11034","C90","2024-01-26","Delivered","SH11034","2024-01-29","TR11095","SKU10246",4,"",NA
"OD11035","C88","2024-02-03","Delivered","SH11035","2024-02-06","TR11096","SKU11823",2,"",NA
"OD11035","C88","2024-02-03","Delivered","SH11035","2024-02-06","TR11096","SKU11677",4,"",NA
"OD11035","C88","2024-02-03","Delivered","SH11035","2024-02-06","TR11096","SKU14361",2,"",NA
"OD11035","C88","2024-02-03","Delivered","SH11035","2024-02-06","TR11096","SKU10780",4,"",NA
"OD11035","C88","2024-02-03","Delivered","SH11035","2024-02-06","TR11096","SKU13608",3,"",NA
"OD11035","C88","2024-02-03","Delivered","SH11035","2024-02-06","TR11096","SKU11711",3,"",NA
"OD11035","C88","2024-02-03","Delivered","SH11035","2024-02-06","TR11096","SKU13256",1,"",NA
"OD11035","C88","2024-02-03","Delivered","SH11035","2024-02-06","TR11096","SKU12046",3,"",NA
"OD11036","C55","2024-02-26","Delivered","SH11036","2024-02-28","TR11097","SKU14101",4,"",NA
"OD11036","C55","2024-02-26","Delivered","SH11036","2024-02-28","TR11097","SKU12869",1,"",NA
"OD11036","C55","2024-02-26","Delivered","SH11036","2024-02-28","TR11097","SKU11305",2,"",NA
"OD11036","C55","2024-02-26","Delivered","SH11036","2024-02-28","TR11097","SKU10385",2,"",NA
"OD11036","C55","2024-02-26","Delivered","SH11036","2024-02-28","TR11097","SKU13254",3,"",NA
"OD11036","C55","2024-02-26","Delivered","SH11036","2024-02-28","TR11097","SKU13809",2,"",NA
"OD11036","C55","2024-02-26","Delivered","SH11036","2024-02-28","TR11097","SKU11556",3,"",NA
"OD11036","C55","2024-02-26","Delivered","SH11036","2024-02-28","TR11097","SKU12457",5,"",NA
"OD11036","C55","2024-02-26","Delivered","SH11036","2024-02-28","TR11097","SKU14779",2,"",NA
"OD11037","C128","2024-03-18","In transit","SH11037","2024-03-25","TR11098","SKU10914",1,"",NA
"OD11037","C128","2024-03-18","In transit","SH11037","2024-03-25","TR11098","SKU10461",2,"",NA
"OD11037","C128","2024-03-18","In transit","SH11037","2024-03-25","TR11098","SKU10255",5,"",NA
"OD11037","C128","2024-03-18","In transit","SH11037","2024-03-25","TR11098","SKU11532",2,"",NA
"OD11037","C128","2024-03-18","In transit","SH11037","2024-03-25","TR11098","SKU13798",4,"",NA
"OD11037","C128","2024-03-18","In transit","SH11037","2024-03-25","TR11098","SKU11197",2,"",NA
"OD11037","C128","2024-03-18","In transit","SH11037","2024-03-25","TR11098","SKU11156",3,"",NA
"OD11037","C128","2024-03-18","In transit","SH11037","2024-03-25","TR11098","SKU14836",3,"",NA
"OD11037","C128","2024-03-18","In transit","SH11037","2024-03-25","TR11098","SKU12965",4,"",NA
"OD11037","C128","2024-03-18","In transit","SH11037","2024-03-25","TR11098","SKU11800",4,"",NA
"OD11038","C137","2024-03-14","In transit","SH11038","2024-03-20","TR11099","SKU11415",1,"",NA
"OD11038","C137","2024-03-14","In transit","SH11038","2024-03-20","TR11099","SKU11456",5,"",NA
"OD11038","C137","2024-03-14","In transit","SH11038","2024-03-20","TR11099","SKU10728",5,"",NA
"OD11039","C32","2024-01-26","Delivered","SH11039","2024-01-31","TR11100","SKU14237",5,"",NA
"OD11039","C32","2024-01-26","Delivered","SH11039","2024-01-31","TR11100","SKU12774",4,"",NA
"OD11039","C32","2024-01-26","Delivered","SH11039","2024-01-31","TR11100","SKU14726",3,"",NA
"OD11040","C22","2024-01-22","Delivered","SH11040","2024-01-25","TR11101","SKU10167",4,"",NA
"OD11040","C22","2024-01-22","Delivered","SH11040","2024-01-25","TR11101","SKU10936",3,"",NA
"OD11040","C22","2024-01-22","Delivered","SH11040","2024-01-25","TR11101","SKU10296",1,"",NA
"OD11040","C22","2024-01-22","Delivered","SH11040","2024-01-25","TR11101","SKU11655",3,"",NA
"OD11041","C68","2024-01-26","Delivered","SH11041","2024-01-31","TR11102","SKU14218",2,"",NA
"OD11041","C68","2024-01-26","Delivered","SH11041","2024-01-31","TR11102","SKU14640",1,"",NA
"OD11041","C68","2024-01-26","Delivered","SH11041","2024-01-31","TR11102","SKU12130",1,"",NA
"OD11041","C68","2024-01-26","Delivered","SH11041","2024-01-31","TR11102","SKU14925",3,"",NA
"OD11041","C68","2024-01-26","Delivered","SH11041","2024-01-31","TR11102","SKU11056",3,"",NA
"OD11041","C68","2024-01-26","Delivered","SH11041","2024-01-31","TR11102","SKU10927",4,"",NA
"OD11041","C68","2024-01-26","Delivered","SH11041","2024-01-31","TR11102","SKU11625",5,"",NA
"OD11042","C75","2024-03-04","Delivered","SH11042","2024-03-08","TR11103","SKU14942",4,"",NA
"OD11042","C75","2024-03-04","Delivered","SH11042","2024-03-08","TR11103","SKU14207",3,"",NA
"OD11042","C75","2024-03-04","Delivered","SH11042","2024-03-08","TR11103","SKU13160",4,"",NA
"OD11042","C75","2024-03-04","Delivered","SH11042","2024-03-08","TR11103","SKU11354",5,"",NA
"OD11042","C75","2024-03-04","Delivered","SH11042","2024-03-08","TR11103","SKU11753",3,"",NA
"OD11042","C75","2024-03-04","Delivered","SH11042","2024-03-08","TR11103","SKU12128",4,"",NA
"OD11042","C75","2024-03-04","Delivered","SH11042","2024-03-08","TR11103","SKU13267",1,"",NA
"OD11043","C86","2024-01-04","Delivered","SH11043","2024-01-11","TR11104","SKU11909",2,"",NA
"OD11043","C86","2024-01-04","Delivered","SH11043","2024-01-11","TR11104","SKU13124",5,"",NA
"OD11043","C86","2024-01-04","Delivered","SH11043","2024-01-11","TR11104","SKU10567",4,"",NA
"OD11043","C86","2024-01-04","Delivered","SH11043","2024-01-11","TR11104","SKU14292",2,"",NA
"OD11043","C86","2024-01-04","Delivered","SH11043","2024-01-11","TR11104","SKU13693",3,"",NA
"OD11044","C73","2024-02-12","Delivered","SH11044","2024-02-15","TR11105","SKU14225",2,"",NA
"OD11044","C73","2024-02-12","Delivered","SH11044","2024-02-15","TR11105","SKU11516",4,"",NA
"OD11044","C73","2024-02-12","Delivered","SH11044","2024-02-15","TR11105","SKU14223",4,"",NA
"OD11044","C73","2024-02-12","Delivered","SH11044","2024-02-15","TR11105","SKU12732",1,"",NA
"OD11044","C73","2024-02-12","Delivered","SH11044","2024-02-15","TR11105","SKU11400",4,"",NA
"OD11044","C73","2024-02-12","Delivered","SH11044","2024-02-15","TR11105","SKU11725",4,"",NA
"OD11044","C73","2024-02-12","Delivered","SH11044","2024-02-15","TR11105","SKU11829",3,"",NA
"OD11044","C73","2024-02-12","Delivered","SH11044","2024-02-15","TR11105","SKU10791",4,"",NA
"OD11044","C73","2024-02-12","Delivered","SH11044","2024-02-15","TR11105","SKU12194",1,"",NA
"OD11044","C73","2024-02-12","Delivered","SH11044","2024-02-15","TR11105","SKU13777",2,"",NA
"OD11045","C131","2024-01-29","Delivered","SH11045","2024-01-30","TR11106","SKU13686",4,"",NA
"OD11045","C131","2024-01-29","Delivered","SH11045","2024-01-30","TR11106","SKU13065",2,"",NA
"OD11045","C131","2024-01-29","Delivered","SH11045","2024-01-30","TR11106","SKU11943",4,"",NA
"OD11045","C131","2024-01-29","Delivered","SH11045","2024-01-30","TR11106","SKU14483",2,"",NA
"OD11045","C131","2024-01-29","Delivered","SH11045","2024-01-30","TR11106","SKU12685",2,"",NA
"OD11045","C131","2024-01-29","Delivered","SH11045","2024-01-30","TR11106","SKU11786",2,"",NA
"OD11045","C131","2024-01-29","Delivered","SH11045","2024-01-30","TR11106","SKU10682",2,"",NA
"OD11046","C15","2024-01-15","Delivered","SH11046","2024-01-16","TR11107","SKU12847",1,"",NA
"OD11046","C15","2024-01-15","Delivered","SH11046","2024-01-16","TR11107","SKU10220",3,"",NA
"OD11046","C15","2024-01-15","Delivered","SH11046","2024-01-16","TR11107","SKU12086",2,"",NA
"OD11046","C15","2024-01-15","Delivered","SH11046","2024-01-16","TR11107","SKU14388",3,"",NA
"OD11047","C9","2024-03-25","In transit","SH11047","2024-03-29","TR11108","SKU13005",5,"",NA
"OD11047","C9","2024-03-25","In transit","SH11047","2024-03-29","TR11108","SKU14274",4,"",NA
"OD11047","C9","2024-03-25","In transit","SH11047","2024-03-29","TR11108","SKU14175",5,"",NA
"OD11047","C9","2024-03-25","In transit","SH11047","2024-03-29","TR11108","SKU14077",4,"",NA
"OD11047","C9","2024-03-25","In transit","SH11047","2024-03-29","TR11108","SKU10945",1,"",NA
"OD11048","C144","2024-03-09","In transit","SH11048","2024-03-14","TR11109","SKU14426",2,"",NA
"OD11049","C15","2024-03-14","In transit","SH11049","2024-03-19","TR11110","SKU13225",4,"",NA
"OD11049","C15","2024-03-14","In transit","SH11049","2024-03-19","TR11110","SKU10287",5,"",NA
"OD11050","C127","2024-02-03","Returned","SH11050","2024-02-09","TR11111","SKU11489",4,"1","2024-03-03"
"OD11050","C127","2024-02-03","Returned","SH11050","2024-02-09","TR11111","SKU12020",4,"3","2024-02-13"
"OD11050","C127","2024-02-03","Returned","SH11050","2024-02-09","TR11111","SKU11052",2,"1","2024-02-15"
"OD11050","C127","2024-02-03","Returned","SH11050","2024-02-09","TR11111","SKU11089",3,"3","2024-02-17"
"OD11050","C127","2024-02-03","Returned","SH11050","2024-02-09","TR11111","SKU12202",3,"2","2024-02-26"
"OD11050","C127","2024-02-03","Returned","SH11050","2024-02-09","TR11111","SKU14158",4,"1","2024-02-24"
"OD11050","C127","2024-02-03","Returned","SH11050","2024-02-09","TR11111","SKU10859",2,"1","2024-02-25"
"OD11050","C127","2024-02-03","Returned","SH11050","2024-02-09","TR11111","SKU12909",5,"4","2024-03-01"
"OD11050","C127","2024-02-03","Returned","SH11050","2024-02-09","TR11111","SKU13946",1,"1","2024-02-21"
